    4.9999999996 104.9999999987 10.0000000000
    1.9358222268 107.5711504371 10.0000000000
    1.9358222268 107.5711504371 14.0000000000
    4.9999999996 104.9999999987 14.0000000000

    4.9999999996 104.9999999987 10.0000000000
    1.2412948335 103.6319972666 10.0000000000
    1.2412948335 103.6319972666 14.0000000000
    4.9999999996 104.9999999987 14.0000000000

    4.9999999996 104.9999999987 10.0000000000
    4.3054726063 101.0608468282 10.0000000000
    4.3054726063 101.0608468282 14.0000000000
    4.9999999996 104.9999999987 14.0000000000

    4.9999999996 104.9999999987 10.0000000000
    8.0641777723 102.4288495602 10.0000000000
    8.0641777723 102.4288495602 14.0000000000
    4.9999999996 104.9999999987 14.0000000000

    4.9999999996 104.9999999987 10.0000000000
    8.7587051656 106.3680027307 10.0000000000
    8.7587051656 106.3680027307 14.0000000000
    4.9999999996 104.9999999987 14.0000000000

    4.9999999996 104.9999999987 10.0000000000
    5.6945273928 108.9391531691 10.0000000000
    5.6945273928 108.9391531691 14.0000000000
    4.9999999996 104.9999999987 14.0000000000

    4.9999999996 104.9999999987 10.0000000000
    1.9358222268 107.5711504371 10.0000000000
    1.9358222268 107.5711504371 14.0000000000
    4.9999999996 104.9999999987 14.0000000000

